startTimeStamp,endTimeStamp,startDate,startTime,durationInSeconds,maxMotionIntensity,meanMotionIntensity,steps,distanceInMeters,activityType,activeKilocalories
1518318900,1518319800,2018-02-11,03:15:00,900,3,0.4,0,0.0,SEDENTARY,0
1518319800,1518320640,2018-02-11,03:30:00,840,7,0.533333333333333,0,0.0,SEDENTARY,0
1518320700,1518321600,2018-02-11,03:45:00,900,0,0.0,0,0.0,SEDENTARY,0
1518321600,1518322500,2018-02-11,04:00:00,900,3,0.2,0,0.0,SEDENTARY,0
1518322500,1518323400,2018-02-11,04:15:00,900,2,0.533333333333333,0,0.0,SEDENTARY,0
1518323400,1518324300,2018-02-11,04:30:00,900,4,0.333333333333333,0,0.0,SEDENTARY,0
1518324300,1518325200,2018-02-11,04:45:00,900,3,0.733333333333333,0,0.0,SEDENTARY,0
1518325200,1518326100,2018-02-11,05:00:00,900,4,1.0,0,0.0,SEDENTARY,0
1518326100,1518327000,2018-02-11,05:15:00,900,4,0.266666666666666,0,0.0,SEDENTARY,0
1518327000,1518327900,2018-02-11,05:30:00,900,4,0.8,0,0.0,SEDENTARY,0
1518327900,1518328800,2018-02-11,05:45:00,900,2,0.333333333333333,0,0.0,SEDENTARY,0
1518328800,1518329700,2018-02-11,06:00:00,900,3,0.4,0,0.0,SEDENTARY,0
1518329700,1518330600,2018-02-11,06:15:00,900,3,0.333333333333333,0,0.0,SEDENTARY,0
1518330600,1518331500,2018-02-11,06:30:00,900,3,0.2,0,0.0,SEDENTARY,0
1518331500,1518332400,2018-02-11,06:45:00,900,2,0.533333333333333,0,0.0,SEDENTARY,0
1518332400,1518333300,2018-02-11,07:00:00,900,3,0.933333333333333,0,0.0,SEDENTARY,0
1518333300,1518334200,2018-02-11,07:15:00,900,2,0.466666666666666,0,0.0,SEDENTARY,0
1518334200,1518335100,2018-02-11,07:30:00,900,2,0.266666666666666,0,0.0,SEDENTARY,0
1518335100,1518336000,2018-02-11,07:45:00,900,3,0.533333333333333,0,0.0,SEDENTARY,0
1518336000,1518336900,2018-02-11,08:00:00,900,2,0.466666666666666,0,0.0,SEDENTARY,0
1518336900,1518337800,2018-02-11,08:15:00,900,4,1.4,0,0.0,SEDENTARY,0
1518337800,1518338460,2018-02-11,08:30:00,660,7,4.66666666666667,0,0.0,SEDENTARY,0
1518338700,1518339120,2018-02-11,08:45:00,420,7,6.06666666666667,0,0.0,SEDENTARY,0
1518339600,1518340200,2018-02-11,09:00:00,600,7,6.06666666666667,0,0.0,SEDENTARY,0
1518340500,1518341340,2018-02-11,09:15:00,840,7,2.33333333333333,0,2.7,SEDENTARY,0
1518341400,1518342180,2018-02-11,09:30:00,780,7,3.86666666666667,0,1.11,SEDENTARY,0
1518342300,1518343080,2018-02-11,09:45:00,780,7,3.73333333333333,0,0.0,SEDENTARY,0
1518343200,1518343740,2018-02-11,10:00:00,540,7,5.46666666666667,0,0.0,SEDENTARY,0
1518344100,1518344880,2018-02-11,10:15:00,780,7,4.4,0,0.0,SEDENTARY,0
1518345000,1518345840,2018-02-11,10:30:00,840,7,3.26666666666667,0,0.0,SEDENTARY,0
1518345900,1518346740,2018-02-11,10:45:00,840,7,4.2,0,0.0,SEDENTARY,0
1518346800,1518347640,2018-02-11,11:00:00,840,7,3.06666666666667,0,0.0,SEDENTARY,0
1518347700,1518348360,2018-02-11,11:15:00,660,7,4.66666666666667,0,0.0,SEDENTARY,0
1518348600,1518348900,2018-02-11,11:30:00,300,7,6.33333333333333,0,0.0,SEDENTARY,0
1518349500,1518350280,2018-02-11,11:45:00,780,7,4.4,0,0.0,SEDENTARY,0
1518350400,1518351120,2018-02-11,12:00:00,720,7,4.6,0,0.0,SEDENTARY,0
1518351300,1518352080,2018-02-11,12:15:00,780,7,5.2,0,0.0,SEDENTARY,0
1518352200,1518352860,2018-02-11,12:30:00,660,7,5.13333333333333,0,0.0,SEDENTARY,0
1518353100,1518353820,2018-02-11,12:45:00,720,7,3.33333333333333,0,0.0,SEDENTARY,0
1518354000,1518354720,2018-02-11,13:00:00,720,7,4.0,0,0.0,SEDENTARY,0
1518354900,1518355680,2018-02-11,13:15:00,780,7,3.8,0,0.0,SEDENTARY,0
1518355800,1518356460,2018-02-11,13:30:00,660,7,3.66666666666667,0,0.0,SEDENTARY,0
1518356700,1518357120,2018-02-11,13:45:00,420,7,5.46666666666667,0,0.0,SEDENTARY,0
1518357600,1518358440,2018-02-11,14:00:00,840,7,4.2,0,0.0,SEDENTARY,0
1518358500,1518359220,2018-02-11,14:15:00,720,7,4.6,0,0.0,SEDENTARY,0
1518359400,1518360300,2018-02-11,14:30:00,900,4,2.2,0,0.0,SEDENTARY,0
1518360300,1518361020,2018-02-11,14:45:00,720,7,4.6,0,0.0,SEDENTARY,0
1518361200,1518362040,2018-02-11,15:00:00,840,7,3.93333333333333,0,0.0,SEDENTARY,0
1518362100,1518362820,2018-02-11,15:15:00,720,7,3.93333333333333,0,0.0,SEDENTARY,0
1518363000,1518363600,2018-02-11,15:30:00,600,7,4.86666666666667,0,0.0,SEDENTARY,0
1518363900,1518364800,2018-02-11,15:45:00,900,7,3.53333333333333,0,0.0,SEDENTARY,0
1518364800,1518365460,2018-02-11,16:00:00,660,7,4.46666666666667,0,0.0,SEDENTARY,0
1518365700,1518366420,2018-02-11,16:15:00,720,7,2.93333333333333,0,0.0,SEDENTARY,0
1518366600,1518367200,2018-02-11,16:30:00,600,7,5.13333333333333,0,0.0,SEDENTARY,0
1518367500,1518367980,2018-02-11,16:45:00,480,7,5.66666666666667,0,0.0,SEDENTARY,0
1518368400,1518368700,2018-02-11,17:00:00,300,7,6.0,0,0.0,SEDENTARY,0
1518369300,1518369720,2018-02-11,17:15:00,420,7,6.0,0,0.0,SEDENTARY,0
1518370200,1518370740,2018-02-11,17:30:00,540,7,5.73333333333333,0,0.0,SEDENTARY,0
1518371100,1518371700,2018-02-11,17:45:00,600,7,3.93333333333333,0,0.0,SEDENTARY,0
1518372000,1518372900,2018-02-11,18:00:00,900,0,0.0,0,0.02,SEDENTARY,0
1518372900,1518373740,2018-02-11,18:15:00,840,7,3.66666666666667,0,0.0,SEDENTARY,0
1518373800,1518374700,2018-02-11,18:30:00,900,4,2.13333333333333,0,0.0,SEDENTARY,0
1518374700,1518375600,2018-02-11,18:45:00,900,3,2.06666666666667,0,0.0,SEDENTARY,0
1518375600,1518376440,2018-02-11,19:00:00,840,7,2.93333333333333,0,0.0,SEDENTARY,0
1518376500,1518377040,2018-02-11,19:15:00,540,7,5.26666666666667,0,0.0,SEDENTARY,0
1518377400,1518378120,2018-02-11,19:30:00,720,7,3.6,0,0.0,SEDENTARY,0
1518378300,1518379140,2018-02-11,19:45:00,840,7,4.06666666666667,0,0.0,SEDENTARY,0
1518379200,1518380040,2018-02-11,20:00:00,840,7,4.73333333333333,0,0.0,SEDENTARY,0
1518380100,1518380700,2018-02-11,20:15:00,600,7,4.93333333333333,0,0.0,SEDENTARY,0
1518381000,1518381420,2018-02-11,20:30:00,420,7,5.53333333333333,0,0.0,SEDENTARY,0
1518381900,1518382380,2018-02-11,20:45:00,480,7,5.2,0,0.0,SEDENTARY,0
1518382800,1518383460,2018-02-11,21:00:00,660,7,4.6,0,0.0,SEDENTARY,0
1518383700,1518384300,2018-02-11,21:15:00,600,7,5.13333333333333,0,0.0,SEDENTARY,0
1518384600,1518385500,2018-02-11,21:30:00,900,3,3.0,0,0.0,SEDENTARY,0
1518385500,1518386280,2018-02-11,21:45:00,780,7,3.53333333333333,0,0.0,SEDENTARY,0
1518386400,1518386940,2018-02-11,22:00:00,540,7,4.4,0,0.0,SEDENTARY,0
1518387300,1518387780,2018-02-11,22:15:00,480,7,4.6,0,0.0,SEDENTARY,0
1518388200,1518388920,2018-02-11,22:30:00,720,7,2.2,0,0.0,SEDENTARY,0
1518389100,1518389940,2018-02-11,22:45:00,840,7,3.46666666666667,0,0.0,SEDENTARY,0
1518390000,1518390840,2018-02-11,23:00:00,840,7,3.2,0,0.0,SEDENTARY,3
1518390900,1518391380,2018-02-11,23:15:00,480,7,4.46666666666667,0,0.0,SEDENTARY,0
1518391800,1518392700,2018-02-11,23:30:00,900,4,1.13333333333333,0,0.0,SEDENTARY,0
1518392700,1518393600,2018-02-11,23:45:00,900,2,0.533333333333333,0,0.0,SEDENTARY,1
1518393600,1518394200,2018-02-12,00:00:00,600,7,3.46666666666667,0,0.0,SEDENTARY,0
1518394500,1518395400,2018-02-12,00:15:00,900,3,3.0,0,0.0,SEDENTARY,0
1518395400,1518396240,2018-02-12,00:30:00,840,7,4.06666666666667,0,0.0,SEDENTARY,0
1518396300,1518396960,2018-02-12,00:45:00,660,7,5.53846153846154,0,0.0,SEDENTARY,0
1518398400,1518398940,2018-02-12,01:20:00,540,7,2.3,0,0.0,SEDENTARY,0
1518399000,1518399900,2018-02-12,01:30:00,900,2,0.133333333333333,0,0.0,SEDENTARY,0
1518399900,1518400800,2018-02-12,01:45:00,900,2,0.266666666666666,0,0.0,SEDENTARY,0
1518400800,1518401700,2018-02-12,02:00:00,900,3,0.2,0,0.0,SEDENTARY,0
1518401700,1518402600,2018-02-12,02:15:00,900,2,0.2,0,0.0,SEDENTARY,0
1518402600,1518403500,2018-02-12,02:30:00,900,2,0.133333333333333,0,0.0,SEDENTARY,0
1518403500,1518404400,2018-02-12,02:45:00,900,4,0.666666666666666,0,0.0,SEDENTARY,0
1518404400,1518405300,2018-02-12,03:00:00,900,2,0.266666666666666,0,0.0,SEDENTARY,0
1518405300,1518406200,2018-02-12,03:15:00,900,2,0.266666666666666,0,0.0,SEDENTARY,0
1518406200,1518407100,2018-02-12,03:30:00,900,2,0.133333333333333,0,0.0,SEDENTARY,0
1518407100,1518408000,2018-02-12,03:45:00,900,4,0.533333333333333,0,0.0,SEDENTARY,0
1518408000,1518408900,2018-02-12,04:00:00,900,2,0.133333333333333,0,0.0,SEDENTARY,0
1518408900,1518409800,2018-02-12,04:15:00,900,2,0.266666666666666,0,0.0,SEDENTARY,0
1518409800,1518410700,2018-02-12,04:30:00,900,0,0.0,0,0.0,SEDENTARY,0
1518410700,1518411600,2018-02-12,04:45:00,900,3,0.6,0,0.0,SEDENTARY,0
1518411600,1518412500,2018-02-12,05:00:00,900,3,0.533333333333333,0,0.0,SEDENTARY,0
1518412500,1518413400,2018-02-12,05:15:00,900,4,0.266666666666666,0,0.0,SEDENTARY,0
1518413400,1518414300,2018-02-12,05:30:00,900,2,0.333333333333333,0,0.0,SEDENTARY,0
1518414300,1518415200,2018-02-12,05:45:00,900,3,0.466666666666666,0,0.0,SEDENTARY,0
1518415200,1518416100,2018-02-12,06:00:00,900,4,0.466666666666666,0,0.0,SEDENTARY,0
1518416100,1518417000,2018-02-12,06:15:00,900,3,0.2,0,0.0,SEDENTARY,0
1518417000,1518417900,2018-02-12,06:30:00,900,3,0.333333333333333,0,0.0,SEDENTARY,0
1518417900,1518418800,2018-02-12,06:45:00,900,4,0.266666666666666,0,0.0,SEDENTARY,0
1518418800,1518419700,2018-02-12,07:00:00,900,4,0.533333333333333,0,0.0,SEDENTARY,0
1518419700,1518420600,2018-02-12,07:15:00,900,3,0.333333333333333,0,0.0,SEDENTARY,0
1518420600,1518421500,2018-02-12,07:30:00,900,2,0.2,0,0.0,SEDENTARY,0
1518421500,1518422400,2018-02-12,07:45:00,900,4,0.333333333333333,0,0.0,SEDENTARY,0
1518422400,1518423300,2018-02-12,08:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1518423300,1518424140,2018-02-12,08:15:00,840,7,1.8,0,0.0,SEDENTARY,0
1518424200,1518425100,2018-02-12,08:30:00,900,2,0.333333333333333,0,0.0,SEDENTARY,0
1518425100,1518426000,2018-02-12,08:45:00,900,3,0.733333333333333,0,0.0,SEDENTARY,0
1518426000,1518426900,2018-02-12,09:00:00,900,3,0.266666666666666,0,0.0,SEDENTARY,0
1518426900,1518427800,2018-02-12,09:15:00,900,3,0.733333333333333,0,0.0,SEDENTARY,0
1518427800,1518428700,2018-02-12,09:30:00,900,3,1.0,0,0.0,SEDENTARY,0
1518428700,1518429600,2018-02-12,09:45:00,900,3,1.53333333333333,0,0.0,SEDENTARY,0
1518429600,1518430380,2018-02-12,10:00:00,780,7,2.66666666666667,0,0.0,SEDENTARY,0
1518430500,1518431100,2018-02-12,10:15:00,600,7,5.13333333333333,0,0.0,SEDENTARY,0
1518431400,1518432120,2018-02-12,10:30:00,720,7,3.8,0,0.0,SEDENTARY,0
1518432300,1518432900,2018-02-12,10:45:00,600,7,5.2,0,0.0,SEDENTARY,0
1518433200,1518433800,2018-02-12,11:00:00,600,7,5.53333333333333,0,0.0,SEDENTARY,0
1518434100,1518435000,2018-02-12,11:15:00,900,4,3.46666666666667,0,0.0,SEDENTARY,0
1518435000,1518435900,2018-02-12,11:30:00,900,4,4.0,0,0.0,SEDENTARY,0
1518435900,1518436740,2018-02-12,11:45:00,840,7,4.53333333333333,0,0.0,SEDENTARY,0
1518436800,1518437400,2018-02-12,12:00:00,600,7,4.46666666666667,0,0.0,SEDENTARY,0
1518437700,1518438420,2018-02-12,12:15:00,720,7,2.6,0,0.0,SEDENTARY,0
1518438600,1518439380,2018-02-12,12:30:00,780,7,2.0,0,0.0,SEDENTARY,0
1518439500,1518440280,2018-02-12,12:45:00,780,7,3.93333333333333,0,0.0,SEDENTARY,0
1518440400,1518440880,2018-02-12,13:00:00,480,7,5.06666666666667,0,0.0,SEDENTARY,0
1518441300,1518441960,2018-02-12,13:15:00,660,7,4.46666666666667,0,0.0,SEDENTARY,0
1518442200,1518442800,2018-02-12,13:30:00,600,7,3.6,0,0.0,SEDENTARY,0
1518443100,1518444000,2018-02-12,13:45:00,900,4,2.66666666666667,0,0.0,SEDENTARY,0
1518444000,1518444780,2018-02-12,14:00:00,780,7,4.26666666666667,0,0.0,SEDENTARY,0
1518444900,1518445680,2018-02-12,14:15:00,780,7,3.73333333333333,0,0.0,SEDENTARY,0
1518445800,1518446700,2018-02-12,14:30:00,900,3,2.4,0,0.0,SEDENTARY,0
1518446700,1518447300,2018-02-12,14:45:00,600,7,4.4,0,0.0,SEDENTARY,0
1518447600,1518448200,2018-02-12,15:00:00,600,7,5.26666666666667,0,0.0,SEDENTARY,0
1518448500,1518448800,2018-02-12,15:15:00,300,7,5.93333333333333,0,0.0,SEDENTARY,0
1518449400,1518450120,2018-02-12,15:30:00,720,7,4.6,0,0.0,SEDENTARY,0
1518450300,1518450660,2018-02-12,15:45:00,360,7,5.33333333333333,0,0.0,SEDENTARY,0
1518451200,1518451740,2018-02-12,16:00:00,540,7,5.73333333333333,0,0.0,SEDENTARY,0
1518452100,1518452760,2018-02-12,16:15:00,660,7,3.6,0,0.0,SEDENTARY,0
1518453000,1518453480,2018-02-12,16:30:00,480,7,5.53333333333333,0,0.0,SEDENTARY,0
1518453900,1518454500,2018-02-12,16:45:00,600,7,4.86666666666667,0,0.0,SEDENTARY,0
1518454800,1518455520,2018-02-12,17:00:00,720,7,5.0,0,0.0,SEDENTARY,0
1518455700,1518456480,2018-02-12,17:15:00,780,7,3.8,0,0.0,SEDENTARY,0
1518456600,1518457500,2018-02-12,17:30:00,900,5,3.4,0,0.0,SEDENTARY,0
1518457500,1518458100,2018-02-12,17:45:00,600,7,5.53333333333333,0,0.0,SEDENTARY,0
1518458400,1518459300,2018-02-12,18:00:00,900,4,2.8,0,0.0,SEDENTARY,0
1518459300,1518460200,2018-02-12,18:15:00,900,4,3.0,0,0.0,SEDENTARY,0
1518460200,1518461100,2018-02-12,18:30:00,900,4,2.26666666666667,0,0.0,SEDENTARY,0
1518461100,1518461700,2018-02-12,18:45:00,600,7,5.06666666666667,0,0.0,SEDENTARY,0
1518462000,1518462660,2018-02-12,19:00:00,660,7,5.0,0,0.0,SEDENTARY,0
1518462900,1518463560,2018-02-12,19:15:00,660,7,5.66666666666667,0,0.0,SEDENTARY,0
1518463800,1518464400,2018-02-12,19:30:00,600,7,3.2,0,0.0,SEDENTARY,3
1518464700,1518465480,2018-02-12,19:45:00,780,7,2.13333333333333,0,0.0,SEDENTARY,0
1518465600,1518465600,2018-02-12,20:00:00,0,7,1.86666666666667,0,0.0,GENERIC,55
1518466500,1518466500,2018-02-12,20:15:00,0,7,2.33333333333333,0,0.0,GENERIC,59
1518467400,1518468000,2018-02-12,20:30:00,600,7,2.33333333333333,0,0.0,SEDENTARY,9
1518468300,1518468840,2018-02-12,20:45:00,540,7,2.8,0,0.0,SEDENTARY,7
1518469200,1518469800,2018-02-12,21:00:00,600,7,5.06666666666667,0,0.0,SEDENTARY,0
1518470100,1518470880,2018-02-12,21:15:00,780,7,2.53333333333333,0,0.0,SEDENTARY,0
1518471000,1518471660,2018-02-12,21:30:00,660,7,4.8,0,0.0,SEDENTARY,0
1518471900,1518472620,2018-02-12,21:45:00,720,7,3.0,0,0.0,SEDENTARY,0
1518472800,1518473520,2018-02-12,22:00:00,720,7,4.26666666666667,0,0.0,SEDENTARY,3
1518473700,1518474360,2018-02-12,22:15:00,660,7,3.46666666666667,0,0.0,SEDENTARY,0
1518474600,1518475440,2018-02-12,22:30:00,840,7,4.64285714285714,0,0.0,SEDENTARY,0
1518475500,1518476400,2018-02-12,22:45:00,900,4,4.0,0,0.0,SEDENTARY,0
1518476400,1518477293,2018-02-12,23:00:00,893,7,4.2,0,0.0,SEDENTARY,0
1518477300,1518478989,2018-02-12,23:15:00,1689,7,5.0,0,0.0,SEDENTARY,3
1518479100,1518479998,2018-02-12,23:45:00,898,7,1.46666666666667,0,0.0,SEDENTARY,0
1518480000,1518480900,2018-02-13,00:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1518480900,1518481800,2018-02-13,00:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1518481800,1518482700,2018-02-13,00:30:00,900,1,0.066666666666666,0,0.0,SEDENTARY,0
1518482700,1518483600,2018-02-13,00:45:00,900,2,0.666666666666666,0,0.0,SEDENTARY,0
1518483600,1518484500,2018-02-13,01:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1518484500,1518485400,2018-02-13,01:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1518485400,1518486300,2018-02-13,01:30:00,900,3,0.2,0,0.0,SEDENTARY,0
1518486300,1518487200,2018-02-13,01:45:00,900,3,0.6,0,0.0,SEDENTARY,0
1518487200,1518488100,2018-02-13,02:00:00,900,3,0.733333333333333,0,0.0,SEDENTARY,0
1518488100,1518489000,2018-02-13,02:15:00,900,4,0.466666666666666,0,0.0,SEDENTARY,0
1518489000,1518489896,2018-02-13,02:30:00,896,7,1.0,0,0.0,SEDENTARY,0
1518489900,1518490800,2018-02-13,02:45:00,900,3,0.2,0,0.0,SEDENTARY,0
1518490800,1518491700,2018-02-13,03:00:00,900,1,0.066666666666666,0,0.0,SEDENTARY,0
1518491700,1518492600,2018-02-13,03:15:00,900,3,0.533333333333333,0,0.0,SEDENTARY,0
1518492600,1518493500,2018-02-13,03:30:00,900,4,0.533333333333333,0,0.0,SEDENTARY,0
1518493500,1518494400,2018-02-13,03:45:00,900,3,0.2,0,0.0,SEDENTARY,0
1518494400,1518495300,2018-02-13,04:00:00,900,2,0.133333333333333,0,0.0,SEDENTARY,0
1518495300,1518496200,2018-02-13,04:15:00,900,4,0.533333333333333,0,0.0,SEDENTARY,0
1518496200,1518497100,2018-02-13,04:30:00,900,0,0.0,0,0.0,SEDENTARY,0
1518497100,1518498000,2018-02-13,04:45:00,900,0,0.0,0,0.0,SEDENTARY,0
1518498000,1518498900,2018-02-13,05:00:00,900,2,0.4,0,0.0,SEDENTARY,0
1518498900,1518499800,2018-02-13,05:15:00,900,3,0.4,0,0.0,SEDENTARY,0
1518499800,1518500700,2018-02-13,05:30:00,900,2,0.266666666666666,0,0.0,SEDENTARY,0
1518500700,1518501600,2018-02-13,05:45:00,900,0,0.0,0,0.0,SEDENTARY,0
1518501600,1518502500,2018-02-13,06:00:00,900,4,0.8,0,0.0,SEDENTARY,0
1518502500,1518503395,2018-02-13,06:15:00,895,7,4.06666666666667,0,0.0,SEDENTARY,0
1518503400,1518504291,2018-02-13,06:30:00,891,7,5.86666666666667,0,0.0,SEDENTARY,0
1518504300,1518505082,2018-02-13,06:45:00,782,7,4.86666666666667,0,0.0,SEDENTARY,3
1518505200,1518506100,2018-02-13,07:00:00,900,4,4.0,0,0.0,SEDENTARY,0
1518506100,1518506993,2018-02-13,07:15:00,893,7,4.2,0,0.0,SEDENTARY,0
1518507000,1518507898,2018-02-13,07:30:00,898,7,4.2,0,0.0,SEDENTARY,0
1518507900,1518508632,2018-02-13,07:45:00,732,7,4.66666666666667,0,0.0,SEDENTARY,0
1518508800,1518509416,2018-02-13,08:00:00,616,7,5.93333333333333,0,0.0,SEDENTARY,0
1518509700,1518510588,2018-02-13,08:15:00,888,7,4.4,0,0.0,SEDENTARY,0
1518510600,1518511500,2018-02-13,08:30:00,900,4,4.0,0,0.0,SEDENTARY,0
1518511500,1518512287,2018-02-13,08:45:00,787,7,4.4,0,0.0,SEDENTARY,0
1518512400,1518513300,2018-02-13,09:00:00,900,4,3.73333333333333,0,0.0,SEDENTARY,0
1518513300,1518514165,2018-02-13,09:15:00,865,7,4.53333333333333,0,0.0,SEDENTARY,0
1518514200,1518515034,2018-02-13,09:30:00,834,7,3.53333333333333,0,0.0,SEDENTARY,0
1518515100,1518516000,2018-02-13,09:45:00,900,3,1.13333333333333,0,0.0,SEDENTARY,0
1518516000,1518516900,2018-02-13,10:00:00,900,3,1.93333333333333,0,0.0,SEDENTARY,0
1518516900,1518517800,2018-02-13,10:15:00,900,4,3.06666666666667,0,0.0,SEDENTARY,0
