startTimeStamp,endTimeStamp,startDate,startTime,durationInSeconds,maxMotionIntensity,meanMotionIntensity,steps,distanceInMeters,activityType,activeKilocalories
1517955300,1517955900,2018-02-06,22:15:00,600,7,5.26666666666667,0,0.0,SEDENTARY,0
1517956200,1517957100,2018-02-06,22:30:00,900,4,3.6,0,0.0,SEDENTARY,0
1517957100,1517958000,2018-02-06,22:45:00,900,4,2.0,0,0.0,SEDENTARY,0
1517958000,1517958900,2018-02-06,23:00:00,900,1,0.066666666666666,0,0.0,SEDENTARY,0
1517958900,1517959800,2018-02-06,23:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1517959800,1517960700,2018-02-06,23:30:00,900,3,0.4,0,0.0,SEDENTARY,0
1517960700,1517961600,2018-02-06,23:45:00,900,3,0.8,0,0.0,SEDENTARY,0
1517961600,1517962500,2018-02-07,00:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1517962500,1517963400,2018-02-07,00:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1517963400,1517964300,2018-02-07,00:30:00,900,2,0.2,0,0.0,SEDENTARY,0
1517964300,1517965200,2018-02-07,00:45:00,900,4,0.266666666666666,0,0.0,SEDENTARY,0
1517965200,1517966100,2018-02-07,01:00:00,900,2,0.133333333333333,0,0.0,SEDENTARY,0
1517966100,1517967000,2018-02-07,01:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1517967000,1517967900,2018-02-07,01:30:00,900,1,0.066666666666666,0,0.0,SEDENTARY,0
1517967900,1517968800,2018-02-07,01:45:00,900,3,0.533333333333333,0,0.0,SEDENTARY,0
1517968800,1517969700,2018-02-07,02:00:00,900,2,0.666666666666666,0,0.0,SEDENTARY,0
1517969700,1517970600,2018-02-07,02:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1517970600,1517971500,2018-02-07,02:30:00,900,4,0.666666666666666,0,0.0,SEDENTARY,0
1517971500,1517972400,2018-02-07,02:45:00,900,4,1.4,0,0.0,SEDENTARY,0
1517972400,1517973300,2018-02-07,03:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1517973300,1517974200,2018-02-07,03:15:00,900,2,0.4,0,0.0,SEDENTARY,0
1517974200,1517975100,2018-02-07,03:30:00,900,1,0.066666666666666,0,0.0,SEDENTARY,0
1517975100,1517976000,2018-02-07,03:45:00,900,2,0.733333333333333,0,0.0,SEDENTARY,0
1517976000,1517976900,2018-02-07,04:00:00,900,2,0.666666666666666,0,0.0,SEDENTARY,0
1517976900,1517977800,2018-02-07,04:15:00,900,3,0.666666666666666,0,0.0,SEDENTARY,0
1517977800,1517978700,2018-02-07,04:30:00,900,3,0.333333333333333,0,0.0,SEDENTARY,0
1517978700,1517979600,2018-02-07,04:45:00,900,1,0.066666666666666,0,0.0,SEDENTARY,0
1517979600,1517980482,2018-02-07,05:00:00,882,7,1.73333333333333,0,0.0,SEDENTARY,0
1517980500,1517981400,2018-02-07,05:15:00,900,3,0.2,0,0.0,SEDENTARY,0
1517981400,1517982300,2018-02-07,05:30:00,900,3,0.2,0,0.0,SEDENTARY,0
1517982300,1517983200,2018-02-07,05:45:00,900,3,0.8,0,0.0,SEDENTARY,0
1517983200,1517984100,2018-02-07,06:00:00,900,4,0.733333333333333,0,0.0,SEDENTARY,0
1517984100,1517984984,2018-02-07,06:15:00,884,7,2.86666666666667,0,0.0,SEDENTARY,0
1517985000,1517985710,2018-02-07,06:30:00,710,7,5.73333333333333,0,0.0,SEDENTARY,1
1517985900,1517986726,2018-02-07,06:45:00,826,7,4.26666666666667,0,0.0,SEDENTARY,1
1517986800,1517987700,2018-02-07,07:00:00,900,4,3.73333333333333,0,0.0,SEDENTARY,0
1517987700,1517988600,2018-02-07,07:15:00,900,3,2.6,0,0.0,SEDENTARY,0
1517988600,1517989500,2018-02-07,07:30:00,900,3,2.8,0,0.0,SEDENTARY,0
1517989500,1517990400,2018-02-07,07:45:00,900,4,2.86666666666667,0,0.0,SEDENTARY,0
1517990400,1517991300,2018-02-07,08:00:00,900,4,3.26666666666667,0,0.0,SEDENTARY,0
1517991300,1517992200,2018-02-07,08:15:00,900,4,4.0,0,0.0,SEDENTARY,0
1517992200,1517993085,2018-02-07,08:30:00,885,7,3.33333333333333,0,0.0,SEDENTARY,0
1517993100,1517994000,2018-02-07,08:45:00,900,3,3.0,0,0.0,SEDENTARY,0
1517994000,1517994900,2018-02-07,09:00:00,900,4,3.0,0,0.0,SEDENTARY,0
1517994900,1517995800,2018-02-07,09:15:00,900,3,3.0,0,0.0,SEDENTARY,0
1517995800,1517996582,2018-02-07,09:30:00,782,7,5.06666666666667,0,0.0,SEDENTARY,1
1517996700,1517997600,2018-02-07,09:45:00,900,4,4.0,0,0.0,SEDENTARY,0
1517997600,1517998500,2018-02-07,10:00:00,900,4,3.13333333333333,0,0.0,SEDENTARY,3
1517998500,1517999400,2018-02-07,10:15:00,900,3,3.0,0,0.0,SEDENTARY,0
1517999400,1518000300,2018-02-07,10:30:00,900,3,3.0,0,0.0,SEDENTARY,0
1518000300,1518001124,2018-02-07,10:45:00,824,7,4.53333333333333,0,0.0,SEDENTARY,0
1518001200,1518002072,2018-02-07,11:00:00,872,7,5.73333333333333,0,0.0,SEDENTARY,0
1518002100,1518002934,2018-02-07,11:15:00,834,7,5.73333333333333,0,0.0,SEDENTARY,0
1518003000,1518003886,2018-02-07,11:30:00,886,7,5.4,0,0.0,SEDENTARY,3
1518003900,1518004754,2018-02-07,11:45:00,854,7,6.0,0,0.0,SEDENTARY,0
1518004800,1518005580,2018-02-07,12:00:00,780,7,4.33333333333333,0,0.0,SEDENTARY,0
1518005700,1518006600,2018-02-07,12:15:00,900,3,3.0,0,0.0,SEDENTARY,0
1518006600,1518007418,2018-02-07,12:30:00,818,7,4.26666666666667,0,0.0,SEDENTARY,0
1518007500,1518008400,2018-02-07,12:45:00,900,4,4.0,0,0.0,SEDENTARY,0
1518008400,1518009300,2018-02-07,13:00:00,900,4,4.0,0,0.0,SEDENTARY,0
1518009300,1518010200,2018-02-07,13:15:00,900,4,4.0,0,0.0,SEDENTARY,0
1518010200,1518011100,2018-02-07,13:30:00,900,4,2.86666666666667,0,0.0,SEDENTARY,0
1518011100,1518011870,2018-02-07,13:45:00,770,7,4.26666666666667,0,0.0,SEDENTARY,1
1518012000,1518012858,2018-02-07,14:00:00,858,7,3.26666666666667,0,0.0,SEDENTARY,0
1518012900,1518013800,2018-02-07,14:15:00,900,3,2.8,0,0.0,SEDENTARY,0
1518013800,1518014655,2018-02-07,14:30:00,855,7,3.0,0,0.0,SEDENTARY,0
1518014700,1518015600,2018-02-07,14:45:00,900,3,2.4,0,0.0,SEDENTARY,1
1518015600,1518016374,2018-02-07,15:00:00,774,7,3.86666666666667,0,0.0,SEDENTARY,2
1518016500,1518017395,2018-02-07,15:15:00,895,7,3.06666666666667,0,0.0,SEDENTARY,0
1518017400,1518018300,2018-02-07,15:30:00,900,3,3.0,0,0.0,SEDENTARY,0
1518018300,1518019200,2018-02-07,15:45:00,900,3,3.0,0,0.0,SEDENTARY,0
1518019200,1518019809,2018-02-07,16:00:00,609,7,5.4,0,0.0,SEDENTARY,0
1518020100,1518020747,2018-02-07,16:15:00,647,7,4.86666666666667,0,0.0,SEDENTARY,2
1518021000,1518021797,2018-02-07,16:30:00,797,7,5.66666666666667,0,0.0,SEDENTARY,0
1518021900,1518022736,2018-02-07,16:45:00,836,7,6.0,0,0.0,SEDENTARY,0
1518022800,1518023555,2018-02-07,17:00:00,755,7,4.86666666666667,0,0.0,SEDENTARY,2
1518023700,1518024600,2018-02-07,17:15:00,900,4,4.0,0,0.0,SEDENTARY,0
1518024600,1518025500,2018-02-07,17:30:00,900,5,4.06666666666667,0,0.0,SEDENTARY,2
1518025500,1518026179,2018-02-07,17:45:00,679,7,5.66666666666667,0,0.0,SEDENTARY,0
1518026400,1518027236,2018-02-07,18:00:00,836,7,5.33333333333333,0,0.0,SEDENTARY,3
1518027300,1518027912,2018-02-07,18:15:00,612,7,6.26666666666667,0,0.0,SEDENTARY,2
1518028200,1518028663,2018-02-07,18:30:00,463,7,5.93333333333333,0,0.0,SEDENTARY,4
1518029100,1518029516,2018-02-07,18:45:00,416,7,6.13333333333333,0,0.0,SEDENTARY,3
1518030000,1518030699,2018-02-07,19:00:00,699,7,6.06666666666667,0,0.0,SEDENTARY,0
1518030900,1518031324,2018-02-07,19:15:00,424,7,5.26666666666667,0,0.13,SEDENTARY,15
1518031800,1518031800,2018-02-07,19:30:00,0,7,6.26666666666667,0,0.0,GENERIC,22
1518032700,1518032700,2018-02-07,19:45:00,0,7,5.33333333333333,0,0.0,GENERIC,62
1518033600,1518033600,2018-02-07,20:00:00,0,7,5.66666666666667,0,0.0,GENERIC,51
1518034500,1518034500,2018-02-07,20:15:00,0,4,4.0,0,0.0,GENERIC,45
1518035400,1518036300,2018-02-07,20:30:00,900,4,2.8,0,0.0,SEDENTARY,4
1518036300,1518037200,2018-02-07,20:45:00,900,5,3.0,0,0.0,SEDENTARY,7
1518037200,1518037488,2018-02-07,21:00:00,288,7,6.4,0,0.0,SEDENTARY,0
1518038100,1518038745,2018-02-07,21:15:00,645,7,5.4,0,0.0,SEDENTARY,2
1518039000,1518039860,2018-02-07,21:30:00,860,7,3.93333333333333,0,0.0,SEDENTARY,0
1518039900,1518040800,2018-02-07,21:45:00,900,4,3.06666666666667,0,0.0,SEDENTARY,0
1518040800,1518041700,2018-02-07,22:00:00,900,4,2.66666666666667,0,0.0,SEDENTARY,1
1518041700,1518042600,2018-02-07,22:15:00,900,3,2.2,0,0.0,SEDENTARY,2
1518042600,1518043486,2018-02-07,22:30:00,886,7,3.53333333333333,0,0.0,SEDENTARY,0
1518043500,1518044381,2018-02-07,22:45:00,881,7,3.06666666666667,0,0.0,SEDENTARY,0
1518044400,1518045300,2018-02-07,23:00:00,900,3,0.4,0,0.0,SEDENTARY,0
1518045300,1518046200,2018-02-07,23:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1518046200,1518047100,2018-02-07,23:30:00,900,4,0.266666666666666,0,0.0,SEDENTARY,0
1518047100,1518048000,2018-02-07,23:45:00,900,2,0.4,0,0.0,SEDENTARY,0
1518048000,1518048900,2018-02-08,00:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1518048900,1518049800,2018-02-08,00:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1518049800,1518050693,2018-02-08,00:30:00,893,7,0.733333333333333,0,0.0,SEDENTARY,0
1518050700,1518051600,2018-02-08,00:45:00,900,2,0.133333333333333,0,0.0,SEDENTARY,0
1518051600,1518052500,2018-02-08,01:00:00,900,3,0.2,0,0.0,SEDENTARY,0
1518052500,1518053400,2018-02-08,01:15:00,900,4,0.533333333333333,0,0.0,SEDENTARY,0
1518053400,1518054300,2018-02-08,01:30:00,900,2,0.533333333333333,0,0.0,SEDENTARY,0
1518054300,1518055200,2018-02-08,01:45:00,900,3,0.2,0,0.0,SEDENTARY,0
1518055200,1518056100,2018-02-08,02:00:00,900,3,0.6,0,0.0,SEDENTARY,0
1518056100,1518057000,2018-02-08,02:15:00,900,3,0.333333333333333,0,0.0,SEDENTARY,0
1518057000,1518057900,2018-02-08,02:30:00,900,2,0.533333333333333,0,0.0,SEDENTARY,0
1518057900,1518058800,2018-02-08,02:45:00,900,3,0.666666666666666,0,0.0,SEDENTARY,0
1518058800,1518059700,2018-02-08,03:00:00,900,4,0.4,0,0.0,SEDENTARY,0
1518059700,1518060600,2018-02-08,03:15:00,900,2,0.533333333333333,0,0.0,SEDENTARY,0
1518060600,1518061500,2018-02-08,03:30:00,900,0,0.0,0,0.0,SEDENTARY,0
1518061500,1518062400,2018-02-08,03:45:00,900,0,0.0,0,0.0,SEDENTARY,0
1518062400,1518063300,2018-02-08,04:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1518063300,1518064200,2018-02-08,04:15:00,900,4,0.866666666666666,0,0.0,SEDENTARY,0
1518064200,1518065100,2018-02-08,04:30:00,900,3,0.866666666666666,0,0.0,SEDENTARY,0
1518065100,1518066000,2018-02-08,04:45:00,900,3,0.2,0,0.0,SEDENTARY,0
1518066000,1518066900,2018-02-08,05:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1518066900,1518067800,2018-02-08,05:15:00,900,4,0.266666666666666,0,0.0,SEDENTARY,0
1518067800,1518068700,2018-02-08,05:30:00,900,3,0.2,0,0.0,SEDENTARY,0
1518068700,1518069600,2018-02-08,05:45:00,900,2,0.133333333333333,0,0.0,SEDENTARY,0
1518069600,1518070500,2018-02-08,06:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1518070500,1518071400,2018-02-08,06:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1518071400,1518072300,2018-02-08,06:30:00,900,4,2.4,0,0.0,SEDENTARY,0
1518072300,1518073200,2018-02-08,06:45:00,900,3,0.266666666666666,0,0.0,SEDENTARY,0
1518073200,1518074100,2018-02-08,07:00:00,900,4,1.2,0,0.0,SEDENTARY,0
1518074100,1518075000,2018-02-08,07:15:00,900,5,0.666666666666666,0,0.0,SEDENTARY,1
1518075000,1518075900,2018-02-08,07:30:00,900,3,1.53333333333333,0,0.0,SEDENTARY,0
1518075900,1518076800,2018-02-08,07:45:00,900,5,1.0,0,0.0,SEDENTARY,0
1518076800,1518077700,2018-02-08,08:00:00,900,3,0.2,0,0.0,SEDENTARY,0
1518077700,1518078600,2018-02-08,08:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1518078600,1518079500,2018-02-08,08:30:00,900,4,0.333333333333333,0,0.0,SEDENTARY,0
1518079500,1518080400,2018-02-08,08:45:00,900,2,0.266666666666666,0,0.0,SEDENTARY,0
1518080400,1518081300,2018-02-08,09:00:00,900,4,0.266666666666666,0,0.0,SEDENTARY,0
1518081300,1518082200,2018-02-08,09:15:00,900,4,0.533333333333333,0,0.0,SEDENTARY,0
1518082200,1518083085,2018-02-08,09:30:00,885,7,4.2,0,0.0,SEDENTARY,0
1518083100,1518083634,2018-02-08,09:45:00,534,7,5.8,0,0.0,SEDENTARY,0
1518084000,1518084580,2018-02-08,10:00:00,580,7,4.13333333333333,0,0.01,SEDENTARY,5
1518084900,1518085700,2018-02-08,10:15:00,800,7,4.53333333333333,0,0.0,SEDENTARY,0
1518085800,1518086680,2018-02-08,10:30:00,880,7,4.4,0,0.0,SEDENTARY,0
1518086700,1518087597,2018-02-08,10:45:00,897,7,4.4,0,0.0,SEDENTARY,0
1518087600,1518088498,2018-02-08,11:00:00,898,7,3.46666666666667,0,0.0,SEDENTARY,0
1518088500,1518089400,2018-02-08,11:15:00,900,5,3.86666666666667,0,0.0,SEDENTARY,0
1518089400,1518090296,2018-02-08,11:30:00,896,7,2.86666666666667,0,0.0,SEDENTARY,0
1518090300,1518091080,2018-02-08,11:45:00,780,7,6.13333333333333,0,0.0,SEDENTARY,0
1518091200,1518091999,2018-02-08,12:00:00,799,7,5.46666666666667,0,0.0,SEDENTARY,4
1518092100,1518092930,2018-02-08,12:15:00,830,7,5.53333333333333,0,0.0,SEDENTARY,0
1518093000,1518093891,2018-02-08,12:30:00,891,7,4.8,0,0.0,SEDENTARY,3
1518093900,1518094570,2018-02-08,12:45:00,670,7,5.66666666666667,0,0.0,SEDENTARY,0
1518094800,1518095382,2018-02-08,13:00:00,582,7,5.33333333333333,0,0.0,SEDENTARY,3
1518095700,1518096239,2018-02-08,13:15:00,539,7,5.66666666666667,0,0.0,SEDENTARY,2
1518096600,1518097256,2018-02-08,13:30:00,656,7,4.86666666666667,0,0.0,SEDENTARY,4
1518097500,1518098311,2018-02-08,13:45:00,811,7,4.06666666666667,0,0.0,SEDENTARY,2
1518098400,1518099132,2018-02-08,14:00:00,732,7,3.66666666666667,0,0.03,SEDENTARY,4
1518099300,1518100197,2018-02-08,14:15:00,897,7,4.26666666666667,0,0.0,SEDENTARY,2
1518100200,1518100942,2018-02-08,14:30:00,742,7,4.6,0,0.0,SEDENTARY,0
1518101100,1518101802,2018-02-08,14:45:00,702,7,4.6,0,0.0,SEDENTARY,3
1518102000,1518102897,2018-02-08,15:00:00,897,7,3.33333333333333,0,0.0,SEDENTARY,1
1518102900,1518103777,2018-02-08,15:15:00,877,7,3.0,0,0.0,SEDENTARY,0
1518103800,1518104543,2018-02-08,15:30:00,743,7,4.8,0,0.0,SEDENTARY,0
1518104700,1518105490,2018-02-08,15:45:00,790,7,4.8,0,0.0,SEDENTARY,3
1518105600,1518106500,2018-02-08,16:00:00,900,5,5.0,0,0.0,SEDENTARY,0
1518106500,1518107400,2018-02-08,16:15:00,900,5,5.0,0,0.0,SEDENTARY,0
1518107400,1518108022,2018-02-08,16:30:00,622,7,5.46666666666667,0,0.0,SEDENTARY,3
1518108300,1518109184,2018-02-08,16:45:00,884,7,4.53333333333333,0,0.0,SEDENTARY,0
1518109200,1518109923,2018-02-08,17:00:00,723,7,4.33333333333333,0,0.0,SEDENTARY,0
1518110100,1518110945,2018-02-08,17:15:00,845,7,5.26666666666667,0,0.0,SEDENTARY,2
1518111000,1518111887,2018-02-08,17:30:00,887,7,5.66666666666667,0,0.0,SEDENTARY,1
1518111900,1518112736,2018-02-08,17:45:00,836,7,5.33333333333333,0,0.0,SEDENTARY,0
1518112800,1518113681,2018-02-08,18:00:00,881,7,3.93333333333333,0,0.0,SEDENTARY,0
1518113700,1518114484,2018-02-08,18:15:00,784,7,5.26666666666667,0,0.02,SEDENTARY,0
1518114600,1518115177,2018-02-08,18:30:00,577,7,5.2,0,0.0,SEDENTARY,0
1518115500,1518116377,2018-02-08,18:45:00,877,7,3.93333333333333,0,0.0,SEDENTARY,2
1518116400,1518117300,2018-02-08,19:00:00,900,4,2.93333333333333,0,0.0,SEDENTARY,0
1518117300,1518118200,2018-02-08,19:15:00,900,3,3.0,0,0.0,SEDENTARY,0
1518118200,1518119100,2018-02-08,19:30:00,900,4,3.33333333333333,0,0.0,SEDENTARY,0
1518119100,1518120000,2018-02-08,19:45:00,900,4,4.0,0,0.0,SEDENTARY,0
1518120000,1518120840,2018-02-08,20:00:00,840,7,3.73333333333333,0,0.0,SEDENTARY,7
1518120900,1518121539,2018-02-08,20:15:00,639,7,5.0,0,0.0,SEDENTARY,4
1518121800,1518122399,2018-02-08,20:30:00,599,7,5.6,0,0.0,SEDENTARY,1
1518122700,1518123540,2018-02-08,20:45:00,840,7,4.8,0,0.0,SEDENTARY,4
1518123600,1518124305,2018-02-08,21:00:00,705,7,6.06666666666667,0,0.0,SEDENTARY,0
1518124500,1518125160,2018-02-08,21:15:00,660,7,4.26666666666667,0,0.0,SEDENTARY,6
1518125400,1518126007,2018-02-08,21:30:00,607,7,5.46666666666667,0,0.0,SEDENTARY,4
1518126300,1518126935,2018-02-08,21:45:00,635,7,5.6,0,0.0,SEDENTARY,0
1518127200,1518128100,2018-02-08,22:00:00,900,4,3.73333333333333,0,0.0,SEDENTARY,0
1518128100,1518129000,2018-02-08,22:15:00,900,5,2.53333333333333,0,0.06,SEDENTARY,0
1518129000,1518129893,2018-02-08,22:30:00,893,7,5.13333333333333,0,0.0,SEDENTARY,0
1518129900,1518130768,2018-02-08,22:45:00,868,7,3.93333333333333,0,0.0,SEDENTARY,0
1518130800,1518131700,2018-02-08,23:00:00,900,3,2.06666666666667,0,0.0,SEDENTARY,0
1518131700,1518132600,2018-02-08,23:15:00,900,4,2.26666666666667,0,0.0,SEDENTARY,0
1518132600,1518133500,2018-02-08,23:30:00,900,4,1.06666666666667,0,0.0,SEDENTARY,3
1518133500,1518134400,2018-02-08,23:45:00,900,0,0.0,0,0.0,SEDENTARY,0
1518134400,1518135300,2018-02-09,00:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1518135300,1518136200,2018-02-09,00:15:00,900,2,0.533333333333333,0,0.0,SEDENTARY,0
1518136200,1518137100,2018-02-09,00:30:00,900,0,0.0,0,0.0,SEDENTARY,0
1518137100,1518138000,2018-02-09,00:45:00,900,3,0.4,0,0.0,SEDENTARY,0
1518138000,1518138900,2018-02-09,01:00:00,900,2,1.33333333333333,0,0.0,SEDENTARY,0
1518138900,1518139800,2018-02-09,01:15:00,900,3,0.466666666666666,0,0.0,SEDENTARY,0
1518139800,1518140700,2018-02-09,01:30:00,900,3,0.266666666666666,0,0.0,SEDENTARY,0
1518140700,1518141600,2018-02-09,01:45:00,900,0,0.0,0,0.0,SEDENTARY,0
1518141600,1518142500,2018-02-09,02:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1518142500,1518143400,2018-02-09,02:15:00,900,4,0.6,0,0.0,SEDENTARY,0
1518143400,1518144300,2018-02-09,02:30:00,900,4,0.4,0,0.0,SEDENTARY,0
1518144300,1518145200,2018-02-09,02:45:00,900,3,0.933333333333333,0,0.0,SEDENTARY,0
1518145200,1518146100,2018-02-09,03:00:00,900,2,0.533333333333333,0,0.0,SEDENTARY,0
1518146100,1518147000,2018-02-09,03:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1518147000,1518147900,2018-02-09,03:30:00,900,3,0.333333333333333,0,0.0,SEDENTARY,0
1518147900,1518148800,2018-02-09,03:45:00,900,3,0.2,0,0.0,SEDENTARY,0
1518148800,1518149700,2018-02-09,04:00:00,900,3,0.2,0,0.0,SEDENTARY,0
1518149700,1518150600,2018-02-09,04:15:00,900,4,0.866666666666666,0,0.0,SEDENTARY,0
1518150600,1518151500,2018-02-09,04:30:00,900,3,0.933333333333333,0,0.0,SEDENTARY,0
1518151500,1518152400,2018-02-09,04:45:00,900,2,0.4,0,0.0,SEDENTARY,0
1518152400,1518153300,2018-02-09,05:00:00,900,3,0.866666666666666,0,0.0,SEDENTARY,0
1518153300,1518154190,2018-02-09,05:15:00,890,7,2.6,0,0.0,SEDENTARY,0
1518154200,1518155100,2018-02-09,05:30:00,900,0,0.0,0,0.0,SEDENTARY,0
1518155100,1518156000,2018-02-09,05:45:00,900,4,0.266666666666666,0,0.0,SEDENTARY,0
1518156000,1518156900,2018-02-09,06:00:00,900,1,0.066666666666666,0,0.0,SEDENTARY,0
1518156900,1518157800,2018-02-09,06:15:00,900,3,0.6,0,0.0,SEDENTARY,0
1518157800,1518158700,2018-02-09,06:30:00,900,3,1.06666666666667,0,0.0,SEDENTARY,0
1518158700,1518159600,2018-02-09,06:45:00,900,2,0.2,0,0.0,SEDENTARY,0
1518159600,1518160500,2018-02-09,07:00:00,900,3,0.6,0,0.0,SEDENTARY,0
1518160500,1518161396,2018-02-09,07:15:00,896,7,0.533333333333333,0,0.0,SEDENTARY,0
1518161400,1518162300,2018-02-09,07:30:00,900,4,0.6,0,0.0,SEDENTARY,0
1518162300,1518163200,2018-02-09,07:45:00,900,1,0.066666666666666,0,0.0,SEDENTARY,0
1518163200,1518164098,2018-02-09,08:00:00,898,7,1.4,0,0.0,SEDENTARY,0
1518164100,1518165000,2018-02-09,08:15:00,900,2,0.133333333333333,0,0.0,SEDENTARY,0
1518165000,1518165900,2018-02-09,08:30:00,900,4,0.4,0,0.0,SEDENTARY,0
1518165900,1518166800,2018-02-09,08:45:00,900,4,1.93333333333333,0,0.0,SEDENTARY,0
1518166800,1518167700,2018-02-09,09:00:00,900,4,4.0,0,0.0,SEDENTARY,0
1518167700,1518168598,2018-02-09,09:15:00,898,7,3.66666666666667,0,0.0,SEDENTARY,0
1518168600,1518169492,2018-02-09,09:30:00,892,7,5.8,0,0.0,SEDENTARY,0
1518169500,1518170269,2018-02-09,09:45:00,769,7,5.0,0,0.01,SEDENTARY,0
1518170400,1518171251,2018-02-09,10:00:00,851,7,4.2,0,0.0,SEDENTARY,0
1518171300,1518172200,2018-02-09,10:15:00,900,5,3.93333333333333,0,0.0,SEDENTARY,0
1518172200,1518173002,2018-02-09,10:30:00,802,7,4.13333333333333,0,0.0,SEDENTARY,4
1518173100,1518173968,2018-02-09,10:45:00,868,7,3.33333333333333,0,0.0,SEDENTARY,0
1518174000,1518174900,2018-02-09,11:00:00,900,6,1.86666666666667,0,0.0,SEDENTARY,0
